event_id,user_id,phone_id,property,value,event_ts
2592676a768cd88a219e39bc9fb1783e,51f88c6b172b5ba5e3e00baefeb86528,9cd9fda64e8fd5cc1db76a211abdd7d2,notifications,True,2019-07-05 18:42:45.253558
c55d7c3a3a73470d36ff54199541836f,4cead09dabf3b7572e56322a5c23bf9a,bbeb1d766b2217bca0f5d7287ce2812d,sex,M,2019-07-05 18:42:45.253596
567114ab7f3855742d85adacf8d7f345,05ef60d30ec3f7e657376acec05de87e,ece0e353c2064af39302bc5994a86ad3,drinking,No,2019-07-05 18:42:45.253613
e0525bf6ccfd12ffe46d65b81057b486,baf8b1e34f78d48343af81e743c95507,f324215084f1e0d45bd94959f70e7945,smoking,Maybe,2019-07-05 18:42:45.253645
702582770375ff1f3a3e72f89ab1b8e6,ffe388d9d15f287f59a2d90dfd37b4cf,2a35d79ba2c43d34115512ef9f017bb8,smoking,No,2019-07-05 18:42:45.253668
a26ec458e607f06e0a7029dd3cc4cd52,ecb91f9c14e124ea122a33c6a3871c6e,1b21c9a58330d4b16c12cc8272372c0d,drinking,,2019-07-05 18:42:45.253688
b1381b2ae7adff944a5b900b53f021e5,592bf64873a0d28b7881dc3c7f026076,bfea26254e70f9c9db73f2e6e5e35f07,smoking,Yes,2019-07-05 18:42:45.253706
c9c89f718d5880ff19f99d320efccc4c,f33a21def36bd7f8e377acfa35bf6e58,5134b3a2d2b60f67502f338e82097b05,drinking,,2019-07-05 18:42:45.253723
437c8bb3c4c72813ff2bf227d9ceed78,a50f2b02483413ddbbcecdf92d8677e7,808c7421844bb6637f9fd275063dd289,sex,,2019-07-05 18:42:45.253744
0c3df4b6c743a69aef811637e1a77f53,86180d09d61617e706f6c4a5f709041c,4f2a94b8321083c2a814462b1dd7c775,smoking,No,2019-07-05 18:42:45.253762
53a9e0c01c0f0b8b0eae89d53c9dd4c7,943262e2850441fd5187b5f2e4a2ebaa,ba4dab87cc3384bc758134aa3905603a,smoking,Maybe,2019-07-05 18:42:45.253779
aeda1daeb2006a30cc2cf11d82ef941e,451474c3096c1927ab37c989df9a6828,0f2659ff46593c8701e3130ed630b75c,smoking,Maybe,2019-07-05 18:42:45.253796
de8e64cd25ee639413ee54b921f47c89,d3ecafd85bac6a73611a3ba304d65740,c61fd280b48078ac6d660244b73e003f,notifications,True,2019-07-05 18:42:45.253814
f66b81ac2b5b12fc6379fadb1ac63ade,c1ebe6a507bed7e4436ecb1b8f2d577c,430ea92841d50bf615242b2c4a7e7df2,smoking,No,2019-07-05 18:42:45.253831
f3e51a7f4f851c481ee478215b097ac7,22b22a0e3cf36bb5ac0bf8feb96af055,c91f18c5cca249e48e13efb98c9416df,notifications,True,2019-07-05 18:42:45.253849
e21f0f988a26c646d11dce5bef2e2583,5586901023b0a6a90db50931d6bbaeab,c7dacc65ff8be101b4f63be2360047fe,smoking,No,2019-07-05 18:42:45.253866
792bd0a8adc7cdff2e6dfb66f62aef96,60e19d9b1930b19d53998268640f5862,e44bac337404ab9691b40fea8f086fe6,smoking,Maybe,2019-07-05 18:42:45.253885
a649d0a4e18b1d1d4efa64ef65bf60f7,14e6dd1f7648bbe7995ff1ba218528a4,dabeeb0c1a68905242bd5e473cb3fa61,politics,Prefer Not to Say,2019-07-05 18:42:45.253903
4eede25d3c3221f827578b63bd69fe0c,46404d94d233786be9c165b3b67f1275,b79d1f850eb29621ed1bd74ff8b78817,sex,,2019-07-05 18:42:45.253920
ca805822099a71422b8de5cb86343073,65f7cdd54a17366cf2c4d8ed7c8874b7,b7570c7c2567b553228d26eac0878e46,sex,,2019-07-05 18:42:45.253937
d956cf2f9bede585a6da2a34a06ee768,7b77e76fe99333e32f3939f1b33e23cd,27b9fc1f87b39890815341d6e8615775,notifications,True,2019-07-05 18:42:45.253954
81e6870666cc5b03264f584f9f3a1218,5c0cf982a64ec709d612a0c5ce7be1e5,34adb825ba4246c5e25861cf61e4593b,politics,Moderate,2019-07-05 18:42:45.253974
3a86066ea968ce166a4414f935c163e9,0adc8d183aac656dbd1169a399e97622,401db62f0289715e9a5be5c190480a43,drinking,No,2019-07-05 18:42:45.253991
68ac919f581a4c8a2dd34c1d69e655df,204ee1ebfce5d77fc30e22cd30a56fc5,f798b755f052f58896d7df24d1e3df05,drinking,Yes,2019-07-05 18:42:45.254008
e3516d0908420c85ea33e4bcb47b1e05,b6d110728986861465b2491b3121c25e,4eaf17d03b19ca84c2482871bf6dde47,sex,M,2019-07-05 18:42:45.254051
02537e58b6d1014c386f311ae1c9705f,38f5da54a792272c7c65352b4fd7127e,8ac02e80dc99635ee94c92a19c49babf,politics,,2019-07-05 18:42:45.254082
48568e2011f003f217931fc99cd6b4dd,0620ac169eab498dec950fdd5346f308,345a0fdf2ff905b04d36d3d6340d37d6,politics,Conservative,2019-07-05 18:42:45.254099
f1f724f7f1a942a7cfc125cd7bce3409,d0019c498f8667e6d7a81e6456e801c6,925cc0246e847507d4f313d572dbb910,notifications,True,2019-07-05 18:42:45.254166
225d7ee7e9019b8e330b7b2fe5fcfe69,592bf64873a0d28b7881dc3c7f026076,bfea26254e70f9c9db73f2e6e5e35f07,drinking,No,2019-07-05 18:42:45.254224
138afa425c4809ad44504750bbcb630d,a073fab351ee193c2034fe013848aad3,5c45806ae40a0c26655fbed356435a7d,smoking,Yes,2019-07-05 18:42:45.254268
0e015d0ac2f32f5735aa59099b41b048,133690f551849e5941eb1cabcbb03d3d,4c7277d738ee92b52b32d2ed7077db75,smoking,Maybe,2019-07-05 18:42:45.254301
7ff44415a5a25d2718053404980b10b4,ad43ab2d11e0eb8ad794e41f15e08d61,e085f3f715b1c7d7b80877f9593a2623,sex,F,2019-07-05 18:42:45.254343
8cc4899bd818702c1b584cafbf3f7f68,1f026bab6abb54f48a3196f5ac95f39d,691c25be85bc1eeca1dd57c1908e4ff5,notifications,True,2019-07-05 18:42:45.254380
f19b44c9f0ea03dcf02279d15013ed90,3b46ae0e874cca933e009e68dca428b8,2ebc38c440a421ac59cec1db59b5055f,notifications,False,2019-07-05 18:42:45.254397
4c17722f3ff08792371eab07ba361af4,d10838b748983993111e447df2dd0f7f,17f4bb6a3a8721edbbde8b8fdb9c0b6d,drinking,Yes,2019-07-05 18:42:45.254414
040141086f56cf5e71ab336259773d04,808b8f61e4ff5c23c64ca8757c158c98,84bb12f4440779e2f36a7814f99bc647,drinking,,2019-07-05 18:42:45.254431
54e34e33a6408ef340ec545bee8877c8,64088cb80d5872aebdc2a395b5968fef,9b62d0d12aba6fc4040b9015936b99df,drinking,Maybe,2019-07-05 18:42:45.254448
93b7d2503e04fa9a3ce42c19e5d3ff24,0859a88c979dc383e18737a59a3ba57b,4a7185059b10c4dee66f84b6f851fa18,drinking,Yes,2019-07-05 18:42:45.254468
e4cc2b87fbbeb271df881acf3f0b9a69,81d90baf169eecaf162dff12215b1f18,803b8b47b920b6f57a54e34757cf0e32,notifications,True,2019-07-05 18:42:45.254486
c7cdd63649db29f4b55df5401e9d2c37,4cc47ba0d1df02a2fcfd12ac5ecb413e,0a7e5a5590c0c69fb9daf55cb588f7f4,drinking,No,2019-07-05 18:42:45.254503
356b2b8bcf951597a5a517eefb50ebbd,daa8628e99b21acf918eea5ffaad801b,1eb3921b09738a8c8f927161864a95ba,notifications,False,2019-07-05 18:42:45.254521
37403cc558fc6003ce203af31c7ddba2,5f66275b76c6f758c598fd6f6dd5be2d,f0b7cf47c658527e91a8939d94f7cbda,smoking,Yes,2019-07-05 18:42:45.254541
76368ae339e97eea25d5d9d7b0865d9d,5a7d9805444d76f488734627b80fff6d,068d4bd1553dfe16ec6ad60dfa44122a,drinking,,2019-07-05 18:42:45.254558
47d0c1f198ad3a3e4101723824a7a97a,e1baa4a2ef51588c2798119aaaa182ae,031d2cc5524e6a342eebfe9cbba76502,notifications,False,2019-07-05 18:42:45.254576
560f6cac8a00627e1ba2717942043066,3e7eebab749115a7a0cf56cf36f16773,8ab2767a9a556cc75373c9d9a71035dc,sex,M,2019-07-05 18:42:45.254593
d938830e443957000bf8b8bdcd71134b,f228c928392866b7e457d4e372216ff5,88a58a477fbcdbc2fb7d78ea9b691071,notifications,True,2019-07-05 18:42:45.254610
e5a609cfea5e8ee27b283e3c6601c9b9,3eeee8410e4e7061cf11dfb12e0f1bab,bfe5cca8cb381a4a56440629ed87de64,sex,F,2019-07-05 18:42:45.254628
a391253f940f799a7915c791c1ebe3d1,239ac5f14a7635a067d0309bf41004ca,db1ed111d0293a5fe6f44db5e8630153,notifications,False,2019-07-05 18:42:45.254645
e4bf66dcb69335aeb7b1a75d39524ca4,ebfbc670e008e98893077d24c64c482d,643f7e0ae87c0c79a22a676bef8a054f,notifications,True,2019-07-05 18:42:45.254662
4e70ae844e676605451c5bf28cbaaf74,f6c6f8d40756169cca30ec7576eb4fea,9d6039136eeb9547262db8d1148b72d9,notifications,False,2019-07-05 18:42:45.254679
90ac5e034bbeb7cd9043ddad517a1162,4ba21e5bd3374527e882c26e7133a54a,bea1e36a2ed41f5ef7197f18d8753a3c,politics,Liberal,2019-07-05 18:42:45.254699
1c727b4cdfdbf486caede2bcb54e1650,3d0b91c8a82c1c4540e2b7b9c26b4563,510ec27fbc66e213a16f512e79224c76,smoking,,2019-07-05 18:42:45.254717
6349f3e9162a323f4150a66ee8beaa75,22131f01fe9d6ca276ef165921204b00,8351a21cdf5bce7a0e03c617d7115fa8,politics,,2019-07-05 18:42:45.254736
d1394e9c1da960f59f1ad747a46e42ff,6689834884d4e693c5301157eed1e2bc,d656a4c3a4ad6ec819417f7f5cdb7d4b,politics,,2019-07-05 18:42:45.254755
f23f658fd596c288b35948a27c198908,734099b8b951d270fe7072ae5ae2a69f,8f9a80424c8001e98aeba70439d7c7c3,drinking,No,2019-07-05 18:42:45.254775
5b517aee6f9404827eb387fd9217a2e1,9a399222e7a43ff41e34bf4ff653076d,5a74d9f78614426c01d18ac3babae508,smoking,No,2019-07-05 18:42:45.254792
4e54a4b4a7f0fedc90420d64d89f8b2e,a93fe53b0a5dc0aa5618dc192c8ab7ee,aba2c029fd14da00dbf9a034d78fa207,politics,Liberal,2019-07-05 18:42:45.254810
e272f5df66f13ffcf62387e3438c9fcc,c01578fcd0593c1370b9cadbdfda4e32,0844e86b6c329080a6f5651931b6bff2,notifications,False,2019-07-05 18:42:45.254827
1c550eade242a6d1e0fa6c3a0313fb1d,8259d20ccc338c7116f270411065cf64,be21ab1af161dae3b6ea3465e417d1a9,politics,,2019-07-05 18:42:45.254845
273712183e0f069b00b6e260b72aafd7,df146084e42bb37b59e4da27b2b45e4e,c2d033f712def46f0208676ff7e43f7f,smoking,Yes,2019-07-05 18:42:45.254862
c0a51ab2578aeaf648e5ce60e03a7c72,238b911576c7f51b465c40dc7157a039,94d359b1d6b07590cf8b0dcd91fbebe2,notifications,True,2019-07-05 18:42:45.254881
9727ca076733115ef53c476d1c38c443,8325614cbfa0229f7444bc9214f98747,9217895970ab891308ac05e025bdccbd,notifications,False,2019-07-05 18:42:45.254898
af6f226a85473fd9bd436886bd426bed,1695b903b35d5048cb897e5b19e11995,879bd51cc90af24fbf7e0a163ae4b772,drinking,Maybe,2019-07-05 18:42:45.254916
6525ecd1dc32f6266ee7c0cc0d833e71,0305ff4d5312ce999d5a86ff6d5c515c,91793ea5542ce0e1edf3c35df72acf1e,sex,M,2019-07-05 18:42:45.254933
7a29c940476ff29237671e1da230a782,bcd0ece9b7ac190e3d91759b9d84378e,c64b58ef391a82dd5865c064b3059698,drinking,Maybe,2019-07-05 18:42:45.254950
3f0f200aeb078e9b6ff750562eb29a48,6b4e2fb8b40997944796cf6a3ac246c5,188d4ea6fbda2e475e48d52f719f618e,notifications,True,2019-07-05 18:42:45.254967
a85a9dea497e3bada8d7ac7a253045e2,c787bf7e0cb9384f35d25ca79bd37ffc,242f8f4c340f8929767dc0d259e77928,smoking,Maybe,2019-07-05 18:42:45.254992
a618d3927bc9bebacec37e3c1fc6852d,64aa01160c7e8d46b92d995436d7e5bf,dd0fb88604127123ec0fb594b2ea1ae3,smoking,,2019-07-05 18:42:45.255009
4b8b327b6f60bfe090d23a368fc75b44,62d9d20bf20a8a8049d7eda5546bd248,b100e346f1b20b2e17810b479503ee0a,sex,,2019-07-05 18:42:45.255030
15e39d9fd848921b05db7b28c332e649,76dad360ec83fbb7f8703e8e3f5a0a92,dfa5a9f4a6fb45e868d8d023d8672de0,politics,Prefer Not to Say,2019-07-05 18:42:45.255047
07c33d9ca0ae7e89dd3671113f834bef,dda69f57ca52345d16917b5d50ddd05a,864bb4b5667053c8276c5fe2e1db6529,drinking,Maybe,2019-07-05 18:42:45.255064
da3c1157cc5650a5830079df7505b8e4,629c7c390af8640974767401e54916b5,993bf0fb7d0b6ad24c81e5170b353aaf,drinking,Maybe,2019-07-05 18:42:45.255084
cbc85bec54c35055bdce119237772a75,549cb09d392c755014e36e1cf5f6c572,3d7f16fda5f29544004dba914fa7b40b,politics,Prefer Not to Say,2019-07-05 18:42:45.255102
d4839d35bf3fc93675639e6cdc0bc355,7d9559db947e4276b9721b6dcbb02c0f,23434589860b059e91578005b7b4550a,smoking,,2019-07-05 18:42:45.255119
998808352c08f9d066eebc828161ebfa,51566b51d0829e5a6b6d3c1f8ee1735c,c5859471035d1df0f9afadd52a3147aa,drinking,,2019-07-05 18:42:45.255137
05e83a847363322e96fb4241230cc7ba,af462028bf2ee08f55d461899e55b081,ab9dfd1afc0b0422c6d71f38b30ed08d,politics,Liberal,2019-07-05 18:42:45.255184
43ea3e32930f0e9046243f654d47496f,d3f82d70a7410d61b4279d0e36c352b0,ef8fa67010d3accae7521894e67b5438,notifications,False,2019-07-05 18:42:45.255245
596c130842e092b4967a08bbc13862ae,97802fe44e490a322b44972ce553d222,d8bfdd0b3a19a9ecd7969994a9d95089,sex,,2019-07-05 18:42:45.255283
7821db2fb71dd7f5a80f20ac56ae576f,5b30b00fec7ec6c9000bde5d14cedf71,0630e9f5ca38444e9229d9410761b222,politics,Conservative,2019-07-05 18:42:45.255348
a3f8415ff837096b1425267c493247f9,c51abbd917102298ad252f59668031ee,4ee22d06ab5d32335e97b940b576b2dc,smoking,,2019-07-05 18:42:45.255377
907114f4af5db70cad34fab39bba7e3f,e162590c66c4c136310c170d4ac618f0,7396a2a141ec85fe54ef450cf5f14176,notifications,True,2019-07-05 18:42:45.255402
85a4e24aafd3f6c69b640710818e7f2f,9e370cad8991ee6cd60e8488c97dad89,408ca7e47969a0fc935c9f454fdcafb2,notifications,False,2019-07-05 18:42:45.255427
20734a9135dd2596960aeb70c66030f4,b1445c694f2c8a7ab29b7c39964eda83,f6172c439b92369ccefeb23dae6e207a,notifications,True,2019-07-05 18:42:45.255452
f8e3a7ed721a9c3c967833a9de4b55ba,e0702b670ce439926eba713a7c7725c3,030afb0986d108529d861900f562bbd2,drinking,Maybe,2019-07-05 18:42:45.255475
f69d6040e46e991b3db8607a19d5f451,e3c86ec115fe18c63ff15c7a55e8141c,49231261d8ed4ee6fed0d71ae1ceaa03,politics,,2019-07-05 18:42:45.255502
90aa5d6d7dbab6728b6475007594ebf2,01df52870a35731e88b51cd5a454143c,120ec787aa2bee48c5b7249da4db61b6,politics,Moderate,2019-07-05 18:42:45.255525
b1bb9c4fe0d5984d26e13d4a091199b2,1af2174937eb459e5110f5c32e1a4cf8,a775febd87b871e78717d162c69ab48a,drinking,Yes,2019-07-05 18:42:45.255547
d8931ad078bea17295e8b935cc5492f0,303dac7a03b563cba3ee8adf1c7bd62a,ef8fa67010d3accae7521894e67b5438,drinking,Yes,2019-07-05 18:42:45.255570
446b430c045da3cba375a129887a7327,e00bf3e046a0ca54abe001790c74d6ab,706dcc6cc67958dd3f2cd88246117157,smoking,Yes,2019-07-05 18:42:45.255593
b541b29cf13487c5ea1c368d47f9aeb6,c802d9006bf6ebab0bf7184081162369,bd552bdf2c7e201318d851f049425316,sex,F,2019-07-05 18:42:45.255617
c77e62888c623b750c66633125b35083,525bbb5829b49b9aad64e7168bcb105d,428652355f379746253627bbf58bea79,drinking,,2019-07-05 18:42:45.255641
0af85a730f80e08a87c9a0f2562dee78,d3f82d70a7410d61b4279d0e36c352b0,ef8fa67010d3accae7521894e67b5438,smoking,Yes,2019-07-05 18:42:45.255669
cc38da5993c2ef227db5abf5dfda938d,7cf27ed4f12a1c30c6234869de3e4804,9f6bcbb692bd3bb46b70897d8507dd83,smoking,No,2019-07-05 18:42:45.255694
4a584018f8bfe730989d56d7aaf7f698,b5c0a9aa674449870dae1cb686dece05,46c5fa3715cc3afe45400f7c0cc1c503,notifications,False,2019-07-05 18:42:45.255718
c8707a91d229f7eb2f7669d465f3441b,0a083eb2fd5c8564a8b4a68a60d114a1,698a1cf89966a3c4d5abf9cd4c8f6e7c,politics,Moderate,2019-07-05 18:42:45.255742
ed9440dcd72c5cbcea3d3df5c7f95db2,b6d110728986861465b2491b3121c25e,4eaf17d03b19ca84c2482871bf6dde47,politics,Moderate,2019-07-05 18:42:45.255766
45d69881bed8440274626a83870ebbf0,e76bed80a6ff4a022c23e1d96d66da9f,f39f63a6a4c6e69078d0fef6708e01c1,notifications,False,2019-07-05 18:42:45.255790
8be863a3a21f6fbe4aeab42f93a6cec3,064a56e036109b9e1ad1bc7a0fa86f84,2414e8776739ce92b464ed0a0c0e60ff,notifications,True,2019-07-05 18:42:45.255814
b715532cc6abfaec87d9a135cafcd894,bfd8b623c2f356ee3e197736395ea4e1,dcf36b03d799291d517d8de9fae2114e,notifications,True,2019-07-05 18:42:45.255838
49bfe2e3c3bc896d5c0b32bc9ec056c0,1f24c87a314838ef4ceb55597b4d2db1,94063147d13855077417d0c6e9326522,smoking,No,2019-07-05 18:42:45.255863
f777973796044e97d3db543bd6bb35bd,0f4cf24a4d7c59dd9768f62906bc598e,6b001e2b6190eb00494d7f8244efbed5,sex,,2019-07-05 18:42:45.255893
06d96aef6bee7ca08644ab1e00dcca10,4819cb93a2c34d1a4f4c500a95399d23,7b02064d99724a9f368101d9f7ba3cb2,smoking,No,2019-07-05 18:42:45.255917
b5233aec0dd5dd30af84defdd6e30be4,64915249119382d5e9da5f7838c26fea,db6db58a8e19fb985f447407b0d94fd6,drinking,Maybe,2019-07-05 18:42:45.256013
367af1b8eb9f2eca8045749608f08f0b,8378c61426b1306dc6526158c2e63410,ef64fa76ab05318bd06797a616d057e1,politics,Other,2019-07-05 18:42:45.256032
ae2f61d5daaff8bf44356beed4384bec,63a256f3ebcf01240530bcbba184b7ac,9289a15b5510e5ffe935ac08aecb686e,sex,M,2019-07-05 18:42:45.256056
003baf125ce6d6c1d0b3ff3443814323,02a5b24d7b84784e905004d7cc16d277,ee1d320744ed308579cf559d13bba510,drinking,Maybe,2019-07-05 18:42:45.256074
14896d8438eae68e26c582a1d6122a62,c8c7def535a2c4f5a7f81e01d70fde95,da020e1b87b4b6828e99a40eabedcfcf,sex,F,2019-07-05 18:42:45.256092
5ea994fd82b13307afabfe250838615d,05579651f33a6311df401089a38a5d5a,4f33731d87d91654748a30df794c662c,politics,Moderate,2019-07-05 18:42:45.256111
0ae15d93c9dae8781eb7531bff06a8f7,fcfbe82bac40183ff38c15ec55f60026,daeaca5c5e329a26574cc4e885b6ac2f,drinking,Yes,2019-07-05 18:42:45.256130
3fc4936caa94ee0d94e6c6d1d75d15bf,53d9b0730a000a5979c0185f6f91aef9,e401f0c322c331eda7d4070e298e5a74,smoking,Yes,2019-07-05 18:42:45.256150
240d41ce37aae80a0aea1d8c522100aa,5f603a1f2a2a0fe4331849c29967fb73,d03532492c8232ff16a5e3bb39ab7567,sex,M,2019-07-05 18:42:45.256169
de9e363f737c8c161046975d1f549c1c,20f98da91784476698e084ab8e0b5f9e,ee564727059eed152bfca1b594bbc3ff,sex,F,2019-07-05 18:42:45.256190
134f4a4dee7ac4caeebad737f4115f3b,b85ce4c45d38a3272dfcd2fd13116dca,b2216e1240e7a671d40d0c97e2298c5b,drinking,Yes,2019-07-05 18:42:45.256209
2329846d1d9d6eaa2dfd77afafe78282,623c238fc0fd2704a04c0bc1fd928a26,bc08d5cd9b9a86d38222d771aa56f10c,notifications,True,2019-07-05 18:42:45.256235
185493884cfce2e4330609eaba6a3327,4189e4b3ccd9b3bb82298fe2d4471f00,29bd35b2f36a8cf673f27424b84f508e,notifications,True,2019-07-05 18:42:45.256258
efd3e3e8e077a7c790670a2649ab3bc8,08c7340c7bb28e2aca11a7d6b012289b,189e0e563ac7f5b36b09696d10ef7f1c,drinking,,2019-07-05 18:42:45.256281
f1ea35fbf762c19c18a80b85ef768894,7987e3ef793fade0acc7b75c41b2bd3a,3faab7131f559a45d725ac31bc5d86d0,drinking,Yes,2019-07-05 18:42:45.256305
9159dceab0cf56e5b017fb479996c556,deee074185a357793785d2835d1b8c9f,f7d617de2281c12811fb67f13517cee5,drinking,Yes,2019-07-05 18:42:45.256325
4f72775aa440bf7134d67487e924d07c,e594c0ad0a4285e1c7e1da4bf4bbd8f3,1bd58e002073a90861aea487dfb78e50,notifications,False,2019-07-05 18:42:45.256343
08c2db32e068029099f6d2cf9c66ab12,f7f7fea37824d640e9a6ee1c742d728c,13bcecee2ec803ef3b48905d0e622737,politics,Moderate,2019-07-05 18:42:45.256361
812b5385887f84b3cca1f88a5ccbb838,2013b02d729b3b8e4429a91bfca4b93a,1709683e7016ac45db006217be143b66,smoking,Yes,2019-07-05 18:42:45.256379
1dc84ab51032773f28a9894e228f48a2,8e6fbe7f8e5ddc5282e219f905552cea,2287480ddabe7110c8b61825e593f371,sex,F,2019-07-05 18:42:45.256396
cbac4a6fc224c22acf1cb0263f505d84,fbc0b52f5b3319ccdb51f635b2746081,79b98e8d6871550b1f93ea28047ca424,sex,F,2019-07-05 18:42:45.256417
769295a185c688c9ee3beca088eab0dc,3b2af1d657cc958389f90e635c1a47d6,234259eec8b2901fa9fc1300ee1970d4,politics,Prefer Not to Say,2019-07-05 18:42:45.256437
3c021963e2ea50ca8ae47bde294ccba2,31d458b83bfa4621ee44020f54d77fc5,2a0587c685511a72249ab58091c5491b,notifications,True,2019-07-05 18:42:45.256458
19f7a69caad8e97c7c1198883edd0938,1506b82bf8a4dc7186ea08b23354eee8,d4f1f5bf3542c0cecda8beb8485f7813,sex,F,2019-07-05 18:42:45.256476
a7b75d6e6dbccd943e0887d22702b0df,204ee1ebfce5d77fc30e22cd30a56fc5,f798b755f052f58896d7df24d1e3df05,politics,Liberal,2019-07-05 18:42:45.256494
dbc8315df9c2c361b8a7818087c49c86,7cf27ed4f12a1c30c6234869de3e4804,9f6bcbb692bd3bb46b70897d8507dd83,notifications,True,2019-07-05 18:42:45.256512
7db36a9f0937e722d19378833bb6cfe1,11c7a5bb552db57c6469bc6bdd8ad034,24cfac79680d32a4aa352231fc3de0a2,smoking,Yes,2019-07-05 18:42:45.256537
4f682d6b7ebfc2c95e0e9a8e36bb529d,0a50b88cc6c51a9b34d505143eb4dde0,9a354cd057b2ec1ba5a05d5fd7cccbe8,sex,M,2019-07-05 18:42:45.256565
76b0e9ef7b9f439bd0e3c5315b11ddee,d53c9bac35120cc6cb48e6b58c9a9603,6f40326f778c1908e23873065bf0c97a,politics,Prefer Not to Say,2019-07-05 18:42:45.256590
4a6f5c004f45368cf56d9e8d31426ab1,a743eb0f10a50e260f07a45267aea3b3,941fa85dc9b9642fd11f0b68bdc4fd75,smoking,Maybe,2019-07-05 18:42:45.256618
9707ffa8e83e93674d8952f5bacfbac6,bcb7debd10dd1025fd0335d723468077,a164836ac0b72c190e457489a54f9ff9,smoking,Yes,2019-07-05 18:42:45.256642
9f85a1e4b573b1f1a1340c88fafbf464,a7b0cc6b49a19f59e085c55296033588,9c0a034feb13bfeeab19780ed543fd7b,sex,F,2019-07-05 18:42:45.256663
866ca2428cd601b84e326e243cc7f93c,c1d7bd211c3041d84ec4abb1d86a1c91,7cca683365e0e2201c35574faa87a1df,politics,,2019-07-05 18:42:45.256689
42867a5bcafbcb386478a135fc169397,75f441b82afc6e7e64a3f4ce93325ce4,3fac915d6863f37322ca8d2c82ef9e23,sex,F,2019-07-05 18:42:45.256710
ed0bdbe1d92e8cff6e1990bcd91ecb56,710b7b8bc812e9711fa0f225157d7dcd,9d7d4f6531573ee6f57587ce46c0a55b,politics,Liberal,2019-07-05 18:42:45.256728
89ccec528beb82c9078b8aa66cad3d58,188b93065fc48e5269c3b1bb17ab4b19,b9d00efd75c8a4b5c4f7bd6864109a74,politics,Other,2019-07-05 18:42:45.256745
2a15ae4aaf198d4f0657a7885438879f,a8513adc5d17194344a36a4ede84097b,a66ca164d5000dc6d36ca7323de18b3d,sex,,2019-07-05 18:42:45.256768
09aa5994a9691d11981d560512741bba,83073f47ab4d04a2e5ecea4b7f2e845f,092445295ea00afd554a1a9c64262116,sex,F,2019-07-05 18:42:45.256891
6992a90e8ae430fe68d574c28fdbd3f5,1e4a1ea25c05f92c7ad891abdaa70c00,e8ab3d5fc15d11d3cb013d2f93bd8e32,politics,Moderate,2019-07-05 18:42:45.256968
26880733290e312da819b1238a313396,7fc675120371df99ce6d5bd5aee99081,1e8e75f8457943f6888fbbe95073cfd5,notifications,False,2019-07-05 18:42:45.257030
31a830f783274dea9273fcccc70d62a2,9257312c6906abf42eaf9a67cfac2a53,718a3634350daa468ffb1ab649e987e6,notifications,True,2019-07-05 18:42:45.257049
6ad0a5120dbf9a8888491a1a4bbc362a,6c689b062767ecee04b31245cadfd51d,5cef78a850d1b29046ba401cc6a58a69,smoking,,2019-07-05 18:42:45.257068
ea540000cc97f26633bd672f764becf1,d791ed76d90c3cd32c214814c4961dae,86cec45b02e0c8540dd7958aa8105604,sex,M,2019-07-05 18:42:45.257111
35fbc6fec88530d73a61835b43c2272e,e109c68933c36469694c1a25824eeff6,c1745d0e92b64e7350560be5d52528da,drinking,Maybe,2019-07-05 18:42:45.257151
bfa63d33553505195fb22d2d544db933,27aef0747d0251a5ba6b2212e2ff2004,50b20a99acc0d15a31dfd3b6b3c157b0,smoking,No,2019-07-05 18:42:45.257173
54d578b96d33e9acfb72cc084cdf921b,a544cf959cbc2c0ca3616f5311cdafa7,b337f64a3ed2f234475746b195634458,drinking,No,2019-07-05 18:42:45.257197
2045b7c9fdff540e23196ccd6f7dbc96,81d130402d29956822841b42397386d1,f8efb2e2c7b9bf42b919bc482ca48243,notifications,False,2019-07-05 18:42:45.257220
46cd793472d9f319baf1af7b405bce04,fe1794ec1d6a7e47a8dbbd7ad1780931,ec680f98e47980e269e7d70a13d1298a,sex,F,2019-07-05 18:42:45.257240
faede1a3dca8aa5ca6dbd3d2e2928c5c,b436a5ccc99933a18f1ca327b62d85e7,eac14cb50f5b3d38e644eed63972fcea,sex,F,2019-07-05 18:42:45.257262
70d7a0ab053b40b97dd7252ee6486667,2fb14af49a9599ee381c06c63b0b92a6,8a1c9f1c95122586fdf0a92e67dcee6c,notifications,True,2019-07-05 18:42:45.257283
1544c40f3e0a540363ec95a5eb1a184f,9950a90c6393f8f7144df9cd248e354d,c3b52b1f6b063df979c3e528278b65f6,sex,,2019-07-05 18:42:45.257304
749da46d9c45f5c27d55dedb0667e79a,58ee0d9d9e042ddef9609a40f34a91a6,f0b7cf47c658527e91a8939d94f7cbda,drinking,,2019-07-05 18:42:45.257324
1b3bde96708faff3afd0af7c0c65d742,87d3a3d4b8a53921736f52fc1e9e2e67,83622eb8633423c76ae4593d93ed5f09,sex,F,2019-07-05 18:42:45.257349
b702bbc57ae0ac1ecf6f88c8ee34a97b,f6284046ecada81fe5a379c910bc693e,f9dde000db9e50a5a5d6b40ca2f2c42e,smoking,,2019-07-05 18:42:45.257373
37618b2c08c48e15d5a466fdb7e3a508,6091285d96e88184b945827af00e1237,53496747928c1c5456cf65cc2a4cf431,notifications,True,2019-07-05 18:42:45.257394
