event_id,phone_id,ad_id,provider,placement,length,event_ts
bded6186b28bda85c4393f73d23164d0,db8c51e600986bdb4214df21055bb207,9,Snapchat,Top,414.0,2019-07-04 18:42:45.220964
fbf294c0d3cccaee3b54c0a8f4d1b22c,7345e5afa0c2fa5634aeccec070f6032,0,Facebook,Bottom,1549.0,2019-07-04 18:42:45.220981
5198f6856203504c52215564e99f66e0,f7a91636b16e8624adca4322e55a51fd,4,Facebook,Left,719.0,2019-07-04 18:42:45.220999
4af3539a209d6fb7006c32a22e17cffe,6556307031316e9211e5c58dea9fbcd9,10,Facebook,Left,804.0,2019-07-04 18:42:45.221016
878e3658f26c932102c538a19b95c572,69e996b5c4eb67c5345be3ead53d052e,0,Spotify,Left,1921.0,2019-07-04 18:42:45.221033
953efcce3361e153aa5cbe0d2eb18c90,452464dc038060937d1f9f41931f1696,7,Instagram,Center,1856.0,2019-07-04 18:42:45.221049
e009810741edeb9e417cf01f3e1e20b1,9131c362fb6a7853864bf6c45c49f2f4,10,Facebook,Center,29.0,2019-07-04 18:42:45.221067
9ef35deef0562f6511b77308ac54bf68,e102d4a28c5d9a5afd7d0977391d0419,5,Facebook,Top,2148.0,2019-07-04 18:42:45.221086
cf8056dea7561f11db69a1344e04216c,086eca990dd6f269f58c1c8a92cdd5ef,10,Instagram,Left,1821.0,2019-07-04 18:42:45.221104
8ae4a73af8cf034533f4a02a5df46a68,046a29975a904c36ffa206abeab48aaf,19,Instagram,Bottom,144.0,2019-07-04 18:42:45.221121
6399441bcb2dcf7cc6d1c8ee5eb8af98,bfaf47d8d08440ecbe722b818f74cdb2,7,Instagram,Center,2259.0,2019-07-04 18:42:45.221138
d0c26e74f4dd49b1d34f446939e2ebd6,9cc0abe4f6e539ea705a703bc1b9eb89,10,Instagram,Left,654.0,2019-07-04 18:42:45.221174
29813b755772c9cca72670094b33498c,a12b5da7ca973bd5ac2791c6703480a3,14,Facebook,Top,1415.0,2019-07-04 18:42:45.221208
3d1b7eb733d5dd1cd44ae8b16031dc43,045ee702414e35ffd50126e45f591cde,3,Spotify,Bottom,244.0,2019-07-04 18:42:45.221322
fe3c5a3722f29cee7758f71820773178,caa93567d75167753e434e4e0f8fba0a,1,Spotify,Left,236.0,2019-07-04 18:42:45.221349
5bf655112a5b9a9fe3f9c344acc7b4ca,89a24ef15352dedb35e05f1a4e7bdc33,6,Facebook,Top,2035.0,2019-07-04 18:42:45.221367
a8b939f912e1d99c15340209daac9f11,824f79a5b382dd158221e407b1a118d4,2,Facebook,Left,1204.0,2019-07-04 18:42:45.221385
c6a4253e16c9afb0b34c5185a4ffa85f,44be97dfec3637f9bc46daefb27f2ecc,7,Facebook,Right,854.0,2019-07-04 18:42:45.221402
486b9e747190c7185a4f001fd979c8d4,a183ac7d0a15e855320f0237f808c53e,2,Instagram,Bottom,1119.0,2019-07-04 18:42:45.221420
031c7e2a4a0854831eddf17a38938650,1addd838c3178b03ea0d07884df9249e,4,Snapchat,Center,418.0,2019-07-04 18:42:45.221438
455c6f386624afbc1a2155f49c378d5d,e704d1d0a5d50894202eadfa70a01dbb,11,Facebook,Right,1716.0,2019-07-04 18:42:45.221462
13e609d2bcc550ba5988366861339256,2fb2fd4805ef54ad953badb501fb1088,19,Instagram,Center,4.0,2019-07-04 18:42:45.221480
36570e5c6255fd3dff514cf3aa85b8de,3397f3c80a2093ee7e4dd64d81fea64d,9,Facebook,Right,157.0,2019-07-04 18:42:45.221497
40c97e9bb00b9f02e207cb829590d03d,3661a8a5f319f7655d53a02d52f31493,0,Instagram,Left,1037.0,2019-07-04 18:42:45.221514
ed43f6a16fb15d55fb755c91493f945e,cd0b513b9f0e27e6dc9a01301a97d235,1,Spotify,Bottom,1003.0,2019-07-04 18:42:45.221531
559da79ab228c3c506234ee1e29baf5a,ba4dab87cc3384bc758134aa3905603a,16,Instagram,Bottom,812.0,2019-07-04 18:42:45.221548
0391a7c83c8c69264793a4b2e7b8a1bd,0bc4bb2eac68e6e2c1e4e2e80b12e576,1,Spotify,Bottom,1438.0,2019-07-04 18:42:45.221565
5f26fef937f9be9f14551e1f5fc75ae8,9154fe3bfe18c410bee8b1eb308b328d,8,Snapchat,Top,646.0,2019-07-04 18:42:45.221586
129fff88565499641f5daf3796567ca1,8a1c9f1c95122586fdf0a92e67dcee6c,1,Spotify,Center,558.0,2019-07-04 18:42:45.221604
fa852d48d7e3ad9fd4c09de56cba5064,972d369d17946a8a105ad95b42cbbcdb,16,Facebook,Left,1202.0,2019-07-04 18:42:45.221620
32db707b2a16c2980721a65f952a01ef,7b88e177269c76c307109bbc5242d174,12,Facebook,Center,1907.0,2019-07-04 18:42:45.221637
01f246e3b750e171cae255c40c51105b,cd35252b6a58a272dabd92562ea97709,8,Snapchat,Right,1744.0,2019-07-04 18:42:45.221654
cc6cef48cb5f58a98e3abaa0f0c4fc62,d9d1ea135c9c7d572a929ea2389290d3,1,Spotify,Right,2333.0,2019-07-04 18:42:45.221674
03eb97f856bdf09252f2a129cc93f124,d2e79cd802780a4cfaf5521ab05e5726,19,Facebook,Center,1503.0,2019-07-04 18:42:45.221692
b65bb18ae7ff3179325bcf1592846259,db371a6b0375d666d036159c1218ae61,3,Instagram,Top,336.0,2019-07-04 18:42:45.221709
9b2b271e0bd7a36f457ba1c11e531187,1205b6f7104b84688570990f8732faec,4,Instagram,Left,113.0,2019-07-04 18:42:45.221726
4f7e1be1791a66b792c9ef842a678644,b4f34bb6451962fd08ebc8be1a39da83,3,Instagram,Left,1217.0,2019-07-04 18:42:45.221743
8288eabb28531e93ab96ddda5e9abc92,d3cfe7472451ef3aacc19da7d534d4af,12,Instagram,Left,1614.0,2019-07-04 18:42:45.221761
5a2433e1d914e923f24f9eae6d051fa4,1c523919daa2d296a61e426bf6c0d66a,1,Snapchat,Bottom,850.0,2019-07-04 18:42:45.221778
f4a912616c156fef2421f937bd2e022e,7403b231df97a686267b1a24d668e5f8,5,Instagram,Center,217.0,2019-07-04 18:42:45.221795
ac41f5661596c31b51d201b065007880,b297e759c3e96e1dfce62c835d003393,12,Facebook,Top,1732.0,2019-07-04 18:42:45.221812
e61f9added8f91d74727a74ebcadf799,cbe8833abfdd77195e4fbd480a01409d,7,Instagram,Top,1704.0,2019-07-04 18:42:45.221832
94d15a48443a5687d3476fbcf780a238,f6172c439b92369ccefeb23dae6e207a,2,Spotify,Left,2101.0,2019-07-04 18:42:45.221850
a520e979d120af60f2ccd6eb1c4bac83,24b7b38cd40278b5084925ebb7182f08,0,Snapchat,Bottom,1507.0,2019-07-04 18:42:45.221869
1c635d67e96907c854c5a344e2a70a73,69fdaafccf796793072c387f34bf0aaa,9,Instagram,Center,2126.0,2019-07-04 18:42:45.221887
0715b5370017974fa2ab1512672cfb97,922fa2e1970d5bfa6fb45d0c2816b978,3,Snapchat,Right,300.0,2019-07-04 18:42:45.221906
4253c00be8a800eac47e0600ce84fa57,d41935bb6407d6be4fdd1926f51ebed5,5,Instagram,Top,1957.0,2019-07-04 18:42:45.221924
d05a411b0f603c08262a714c3e9fcffb,100cea0cd8cdf7cc3cb2b095f076cfa4,3,Spotify,Right,441.0,2019-07-04 18:42:45.221941
c20265633819ba950836824390f69153,5cd032402b12c278837f9a250ab61c98,4,Facebook,Bottom,2339.0,2019-07-04 18:42:45.221959
48e12294ac7e9801aaf6fe5a69f23dc7,200806ea42786f1e1ab05cb31ccab9ff,0,Spotify,Right,435.0,2019-07-04 18:42:45.221976
aa836af0856cf51f7e534b506d11c201,7e7e4f8bbf02b9117ccbdbc5dcbd76d3,5,Instagram,Center,1732.0,2019-07-04 18:42:45.221993
d503eb211fb26b7f1a86b684584859f2,3c57113d15f9c284056e14a74b87952c,3,Snapchat,Right,23.0,2019-07-04 18:42:45.222010
60f62655d388a0257e8c9c47f5314cbb,7f61387b0783883ad83e3933ce778205,3,Spotify,Right,435.0,2019-07-04 18:42:45.222027
8d1fbb8730f34e55e1d5015c1555ffbb,f96d1ba65f641b71c3fc97af8db272b5,0,Spotify,Bottom,1345.0,2019-07-04 18:42:45.222075
2af2d3b751fab9000c6cfcba1f4eeea5,2c8ff54fe1f85ae53663e50b16a89ed1,9,Instagram,Bottom,106.0,2019-07-04 18:42:45.222110
afd3bb65a0f3df9af64d202840eef0a4,9ef70fc48000a78c82986bc10b999a18,9,Instagram,Top,2329.0,2019-07-04 18:42:45.222151
b6cfc78e0d913a7eb85dd891a8ef3409,324b78fa776cfcf331a3315b3d979c66,1,Spotify,Top,2212.0,2019-07-04 18:42:45.222211
9a493083dbcf8213468750ffbdf7ba03,ba1b6b5c0bed6e708af0f1c1e79d4f7e,16,Facebook,Top,1124.0,2019-07-04 18:42:45.222254
370347df8b5eb135a68e988a65846892,34ad0d62d03368ffc49d38a4920615be,8,Snapchat,Center,2218.0,2019-07-04 18:42:45.222278
9fc3328c5235be6b2f534bd863c69ca5,652d4f777d78d43e829e30141a96a557,13,Facebook,Right,2142.0,2019-07-04 18:42:45.222306
82dbbbe6578beabf7eecfa96e286941f,9ce6bfeeaefdf3c26b9a0dc1908eaaf0,3,Spotify,Right,2150.0,2019-07-04 18:42:45.222331
ee7c0787e3ee06affc977ec43e919f18,4834067451bf863713f5c5c5b41928b0,1,Spotify,Top,449.0,2019-07-04 18:42:45.222355
403f76d97306322b49453086f5ec0ccb,52ef15759525e4dcbb891c795bddb657,11,Facebook,Center,2304.0,2019-07-04 18:42:45.222383
1cdfcca8f01995b4214e9f817c5b1ba6,1b4661e36ec5eb60feabde86726a5ae0,3,Spotify,Top,2227.0,2019-07-04 18:42:45.222405
7818727a404d7d0640475d2321fc2376,aa615afcf5d6eaefc8f8a69060d712d8,10,Instagram,Center,1151.0,2019-07-04 18:42:45.222428
6f7baf544e6340202369c5d6a5267c6b,cc39977da970ecf7a8efc0647354ccf0,6,Snapchat,Center,1357.0,2019-07-04 18:42:45.222451
d939fa027296029609e2201be1f41c00,fb835fb2abebce974468ccdd957a66b6,0,Spotify,Left,423.0,2019-07-04 18:42:45.222474
12db969f3fe9c645ebb8aa6a0d38cd77,a6439a336c1a797fdb5ce79199f8866c,6,Snapchat,Center,525.0,2019-07-04 18:42:45.222498
ef1700ab15c5c12b2c7feeb93aca0390,612780039c8a0303501a1c59a4cc2e3a,9,Snapchat,Left,1246.0,2019-07-04 18:42:45.222521
c18d098d60dbf374631725272cad3569,3e654bd7f473252e8bd9b563aa9f214b,19,Instagram,Right,938.0,2019-07-04 18:42:45.222544
114f3a7168f12cb8eb3c0c3403e5c83c,318334389c798affd55cefddf7e4d7bc,2,Spotify,Right,619.0,2019-07-04 18:42:45.222625
aca116238dd93390ad1c969469d45995,aa8b9799160a185ecfd578358552a459,10,Facebook,Center,2005.0,2019-07-04 18:42:45.222648
f89745d7f06f6fcb39874141cd8601d7,518184045e3943dfb533b85ad993fde8,7,Snapchat,Left,2227.0,2019-07-04 18:42:45.222670
c065e6c0151a9f59c317cf20a698cb1b,2107e3c0ba1bb8c85dfd5c6fd81c6d6d,9,Snapchat,Left,2009.0,2019-07-04 18:42:45.222692
6b65d5c543a1a2c4e669fca05ba37db9,a4216d98537904b9ea97b0d638a70886,22,Instagram,Top,438.0,2019-07-04 18:42:45.222712
79df950734ebfa28ea05dc33b723bac3,bd4a6bb3999ab82abd43d3327f453111,4,Spotify,Right,1524.0,2019-07-04 18:42:45.222737
b2013ce363f9c4814f050e65926abba7,874945e6b718c9289899709109a57659,1,Spotify,Left,139.0,2019-07-04 18:42:45.222758
a817639dcee2160483db4350e49cc096,715f37279d25d7ac7b5aa6ee374369b1,0,Spotify,Center,154.0,2019-07-04 18:42:45.222780
48878a8aee145622e38aefb739b0fb04,84cef7d200a641a6ca3c3bf4cf24b455,2,Spotify,Right,2155.0,2019-07-04 18:42:45.222803
d460d3fac1c510dda603662951ba76ce,a82b1fb7c570606af7fe46395318a54f,3,Instagram,Bottom,723.0,2019-07-04 18:42:45.222828
4b9eabe4b368908d8a729dec20f68770,dfe10ee4950d89f1eb5893eb1464e0ad,5,Snapchat,Top,816.0,2019-07-04 18:42:45.222854
e13981519a198153073a903e76115fe4,d64ec489f63d62c8693ea8a0a70e7673,12,Instagram,Left,2243.0,2019-07-04 18:42:45.222877
1cb8f3b14fc55475cfda56def5b9fc59,677a313f193dc5f9d445e8cc62a38111,16,Instagram,Bottom,440.0,2019-07-04 18:42:45.222907
ce2574197f66c42a0732a0422e351277,d6b96d750333fa66f2338aa7cbb576b9,1,Snapchat,Right,2207.0,2019-07-04 18:42:45.222936
514cab33c9299eb0584dbcac49212503,969a026d715423638fd3c1e8247c8d8c,9,Instagram,Center,1446.0,2019-07-04 18:42:45.222960
3e5b491b31f719664bd21592bbf7bac6,367302ac0b7a35afca580c10237ce550,21,Instagram,Right,254.0,2019-07-04 18:42:45.222982
2126ba0105c7101cba0c7dc650f27c40,d3cfe7472451ef3aacc19da7d534d4af,16,Instagram,Left,2326.0,2019-07-04 18:42:45.223006
08fb386b13520567e63235490d071557,632b01dafcba360ee3a7e34b99eec80d,5,Snapchat,Center,237.0,2019-07-04 18:42:45.223028
0ed4935b87945d0c4ded50c210c069c1,76b9fb947e8401c7b8b17761e5183840,4,Snapchat,Bottom,1141.0,2019-07-04 18:42:45.223049
438e74b570be1e107314f42528c6084e,85f118c13ccea1cd1bd8c89abc440656,5,Snapchat,Bottom,1753.0,2019-07-04 18:42:45.223069
db330ec0398480ac0a04859f05b686da,bb175be9dee1901e1f455c248137ec65,9,Instagram,Left,2300.0,2019-07-04 18:42:45.223099
9e1e114ea50444add4df90ad8089db83,03a86133bdbe2df1fb022e86b3bd370f,3,Instagram,Left,1931.0,2019-07-04 18:42:45.223120
1096bb168492058634e77d48282c64fb,d6ac94e0989bbd2cda65209fdd91a3da,4,Snapchat,Bottom,1554.0,2019-07-04 18:42:45.223142
246d43e9c2ec6685bf117020f9217ea1,783bd69332fd78f499aae05f0ca78a29,2,Spotify,Right,1217.0,2019-07-04 18:42:45.223168
52378985474b8d767dd3bb188d7f2d71,77c4b44f16f67f33a35fa3c9660b00ab,0,Snapchat,Left,2012.0,2019-07-04 18:42:45.223191
3e705f073a6b9da90630039e6a153029,e1acd01587ec5ce977400eb734d057bf,19,Facebook,Bottom,712.0,2019-07-04 18:42:45.223220
704ba31da2005c745c7096f1e289fded,091f327c273ddd43f92a349db84b8311,11,Instagram,Right,1447.0,2019-07-04 18:42:45.223241
60d8dba15d9215878c081e019a8da104,9e5a56b28d4e0c4554c659de13c9b7f1,8,Snapchat,Bottom,1819.0,2019-07-04 18:42:45.223258
fbfc2d64e2d787371f104df197df245c,97794d600934c506b79deb5d2c2dd3b3,3,Spotify,Top,1434.0,2019-07-04 18:42:45.223277
43815f3e185f0f57784fc2da91c94216,149c056720ed1b9466232920bbf20b92,17,Facebook,Left,940.0,2019-07-04 18:42:45.223295
8d28a18837efafe3ae05fc7c434f7735,099aeecd7b16b2889977a497343fea32,4,Spotify,Center,1852.0,2019-07-04 18:42:45.223314
59ba9279c5250cad51042ffccbd33f5b,657dcd375812c6198b980cfbb35d47e7,14,Instagram,Bottom,644.0,2019-07-04 18:42:45.223335
6a7d2b6efc7361735752a71954eace72,d96f1a56632ff6e552304e9162a2f863,4,Facebook,Top,1302.0,2019-07-04 18:42:45.223353
ffe728996d863cd3240d2d1752e7b0fe,9217895970ab891308ac05e025bdccbd,0,Spotify,Left,702.0,2019-07-04 18:42:45.223373
76406ce811e4cce0b4f91d7c1228494e,ff1f45968e1531dd232c11da3a295e0e,0,Spotify,Bottom,1032.0,2019-07-04 18:42:45.223398
0831a5749c70ee820fac4cc952dde549,e401f0c322c331eda7d4070e298e5a74,19,Facebook,Left,1522.0,2019-07-04 18:42:45.223418
d806d82817b27c0112b5a2f1cfb85b69,2a35d79ba2c43d34115512ef9f017bb8,13,Facebook,Top,1415.0,2019-07-04 18:42:45.223441
43efdfa2154f666d6fc95f3727cc5c05,0ed2c620f346f67bc9c73dce3b85c97c,3,Spotify,Bottom,620.0,2019-07-04 18:42:45.223467
6bac594b138876260c744dc0b7b1b7be,8c96f65517d6d5df8596ce521ab19e78,4,Snapchat,Top,218.0,2019-07-04 18:42:45.223492
7ba6985b941b7acb86e57f2dcd9f9684,7d4d436038e88b66b7ef13b73ffecaf2,1,Spotify,Bottom,959.0,2019-07-04 18:42:45.223516
815350ea0df24b52a90e4a634b5ffd2e,caa93567d75167753e434e4e0f8fba0a,20,Instagram,Right,2044.0,2019-07-04 18:42:45.223536
48d414bf11475c8fa9019bd976a423ca,53ea158adc60a1e39109356a33a4b3e0,3,Spotify,Top,104.0,2019-07-04 18:42:45.223558
1cd80651b9d8fc164793ee1f486a84a0,1bab00b5cc23ffed6470a505a25d7ed9,0,Snapchat,Center,703.0,2019-07-04 18:42:45.223579
657f05784cbce21aaf8989a81ff020ca,51ebb055298cdf815a616be4a93ab3a9,5,Snapchat,Top,2358.0,2019-07-04 18:42:45.223600
52c549a750ebaf78e2b75830b0acf94b,e4b5a09dbe698d88753a9971dc5ae6ae,4,Spotify,Bottom,2131.0,2019-07-04 18:42:45.223618
5524aaecc2f00c99a3cfa4bf2f7a4500,95c5483d1285729f0ab54169d962851a,2,Instagram,Left,1128.0,2019-07-04 18:42:45.223636
87963f9200f38a2081085a109b4d0896,234259eec8b2901fa9fc1300ee1970d4,8,Instagram,Left,2250.0,2019-07-04 18:42:45.223657
7b729d1ae12143420a53fa59c26c1522,221b7011bd4d5e37201ec4b5b700e2bf,7,Instagram,Bottom,1853.0,2019-07-04 18:42:45.223678
e39d2488436f66e9653deac32e9f42c6,e5674fa017f1e3bad04cbf3ff66f347a,11,Facebook,Right,2218.0,2019-07-04 18:42:45.223700
cdd84b2abe67ad4fd77adf574d89a009,dda69cc43a9e54bbb77e8708b5dd3688,2,Spotify,Bottom,1423.0,2019-07-04 18:42:45.223720
24b90045a5cf7ed5634726c06c45deb4,3dd46bd73182b6fd7c74f53c0cddbc19,1,Spotify,Center,1111.0,2019-07-04 18:42:45.223746
71cd145d4159afd73a8f2c373891dab7,c2c26f3374668f85c26240f2b6a0305e,0,Spotify,Right,1446.0,2019-07-04 18:42:45.223766
5038b8e2f0fa29667e3a74473029b7c4,7be2dbf91deb9bccfd028fdef6663617,7,Snapchat,Center,21.0,2019-07-04 18:42:45.223791
53e7a34f3b92106595cee68bc249ffa6,6b0787f1e7e16fcb6895897acdb5c946,12,Facebook,Bottom,847.0,2019-07-04 18:42:45.223814
56e8fc96d23eea3a3402e5aeabb92fe5,30914cc8314cc3a7bd1bbee91c8a06b3,5,Facebook,Right,106.0,2019-07-04 18:42:45.223836
8927d2a7d0f35387ed5fc2ecd207e6ee,c2d3794b1e49af1d05a5057f60945cf7,19,Instagram,Center,348.0,2019-07-04 18:42:45.223859
a93c95495f5d93933d8b291aa5c0e31c,61554777d77e405ebb780c8f0994d90f,16,Facebook,Bottom,1544.0,2019-07-04 18:42:45.223880
83046d915ed6eca59113e019af5f886c,5b18ce740ebc4c4852e7e0ca9e9477e2,8,Snapchat,Top,803.0,2019-07-04 18:42:45.223900
468cf3f03ae6852fcc52a57053d0b5be,bdc2e8c5c350c01738ae8daa3085fa55,2,Facebook,Left,1602.0,2019-07-04 18:42:45.223921
e51f62de53aef8f6476dd4b234b91596,b31a0781c24e80cbfe144785c879dbb5,3,Instagram,Top,1601.0,2019-07-04 18:42:45.223941
fdf21020e9d7edb5dda61bcd63e47092,bb9d40a0c6d0582ef275bbdd512c47f1,22,Instagram,Top,1747.0,2019-07-04 18:42:45.223961
5cca8b6416f26b42c6c16d16912c7bcc,3bf8dc38ac30fff20ad39103d390e0fa,9,Snapchat,Left,1958.0,2019-07-04 18:42:45.223981
01ee128c54607f301ca27f7f597f63e5,b758221b5ab4bf4f892c7f31eb3a354d,6,Instagram,Center,2343.0,2019-07-04 18:42:45.224006
410cea4c0cd6a86cec840723fc675283,308a6bafac3dafad283e2eb23e02c710,5,Snapchat,Bottom,1600.0,2019-07-04 18:42:45.224027
8d699eed1776b4011bb1460d1487fd5d,1ff51956524d8ebc357dcf533cc63112,9,Snapchat,Center,1744.0,2019-07-04 18:42:45.224049
a767643ffe9763f3af3e8804291f1889,42ef11c73c90717d961fde884d8d756d,9,Facebook,Right,1908.0,2019-07-04 18:42:45.224070
504b910f08474a533a6cc0fc599dd92b,df33b6c979552fe7ae044854f0b71fcd,3,Spotify,Bottom,225.0,2019-07-04 18:42:45.224092
419c801f2d4b38564c60d5e8c1e291ac,e7a7feb75ec30b3ce41e5f9866fa4809,5,Snapchat,Right,414.0,2019-07-04 18:42:45.224113
8a5070ebc932f421a49517c0a648d334,c1d2b014013db57c4bf2070357371ad1,0,Spotify,Top,720.0,2019-07-04 18:42:45.224138
40c442e0bc8c118d3dd647f1738290f2,4f16d7861a61a6b4ea4d5bb543f65fb4,9,Facebook,Bottom,601.0,2019-07-04 18:42:45.224158
32b2139bfdc2dfce405719aeb53d9707,96a1f33c031aafaf40fe51f23bff6f14,4,Facebook,Center,501.0,2019-07-04 18:42:45.224179
8ce0d832aca7152c8d515669d21fdb71,23434589860b059e91578005b7b4550a,9,Snapchat,Left,1224.0,2019-07-04 18:42:45.224200
c580b170b48910c17614b2ba4748e11b,8e05eb107d114f4878c5cf1dcda3acb4,8,Snapchat,Left,1145.0,2019-07-04 18:42:45.224220
4377b8a7f0ab08f6a043dbc2dbf57762,f0776b30738642f7cf8231bbb3a386b7,1,Snapchat,Center,1658.0,2019-07-04 18:42:45.224240
1d8bd64c7a1cf3c006b5ce19dc9f14a1,aa615afcf5d6eaefc8f8a69060d712d8,18,Instagram,Left,1436.0,2019-07-04 18:42:45.224259
e7cb3a45c5dc3aa2982ef6616b791f43,643f7e0ae87c0c79a22a676bef8a054f,4,Snapchat,Center,231.0,2019-07-04 18:42:45.224284
40dafc1818b8d49690fa8518471de5c4,a32bf8b1002cd1950ae03f4eb37b9ed5,8,Snapchat,Bottom,1059.0,2019-07-04 18:42:45.224308
789b7df8e9bc712a88c56873fb8e8ed5,c8033d81872593904fe2857e2dc76787,4,Snapchat,Left,2332.0,2019-07-04 18:42:45.224330
9f38bea0b0720e36244256104ebb1d86,673445d30f2b312241ce98b6361460e6,1,Spotify,Top,913.0,2019-07-04 18:42:45.224350
5a22d56194b594f9a326641ad92a18fc,eea65b3e10d4853c7538d9d5c5f30c00,7,Instagram,Left,919.0,2019-07-04 18:42:45.224370
e2f45d7bd865fe943d027cb691a7e6ed,7396a2a141ec85fe54ef450cf5f14176,6,Snapchat,Right,57.0,2019-07-04 18:42:45.224389
443f6ccf4afeb5963574b1e4088386ee,959362a5e303a412b060dec01d875d23,0,Snapchat,Bottom,1830.0,2019-07-04 18:42:45.224410
cfd47825f1623b01b3e30968221311d7,9f6e7597f0fd579dc468b038cf62d5ac,6,Instagram,Top,38.0,2019-07-04 18:42:45.224429
3ec8163dd427b7249d83f13ffcfffa0f,cbd023814bb38d7d5954424a15d477e4,8,Snapchat,Left,1832.0,2019-07-04 18:42:45.224450
9cdd4c7ed9be55d25e18eea3b83e5f68,066a9c0c901b8f4ef1f0f3c81e3341b8,12,Instagram,Top,910.0,2019-07-04 18:42:45.224468
cce6a4cf1552c57a0ed9b47e9ded76d9,d22c2c3dc98347c7e6eb7c5f675caef3,6,Facebook,Top,509.0,2019-07-04 18:42:45.224486
da3eab4202430af6d31790f7d1bf591b,e00e74c687b744da2b2a546c0ab2de32,4,Facebook,Top,2214.0,2019-07-04 18:42:45.224506
cfb184943995d8859ff356d07053082f,dcaeeb784ed994efb34be22dfe014411,3,Snapchat,Top,1523.0,2019-07-04 18:42:45.224529
21687ebd447a1a7dd8774b811ffa6855,0e3b3ac4eedd09236bfe51c62ff88d43,4,Spotify,Bottom,503.0,2019-07-04 18:42:45.224547
9d3fbbc136d21499745652b693a5b109,941fa85dc9b9642fd11f0b68bdc4fd75,12,Instagram,Top,311.0,2019-07-04 18:42:45.224567
8150ed1110ce3ace1e520473fc21f48a,2a35d79ba2c43d34115512ef9f017bb8,12,Facebook,Top,1253.0,2019-07-04 18:42:45.224586
62bb5bade8624b20fb49735bf2c29491,bd552bdf2c7e201318d851f049425316,12,Instagram,Center,558.0,2019-07-04 18:42:45.224607
e8faf6ad59416793ea79f5f29d6f3fcb,dc308026ac4c824e6de9230e7abb6a5d,20,Instagram,Left,1339.0,2019-07-04 18:42:45.224625
20624880a2c90b2ee3d0fd846208ab07,0080da3174b187449be00ee8cfe8afdb,5,Snapchat,Center,2145.0,2019-07-04 18:42:45.224644
ac2d77e8ba3c8574a65b7a877d7fc96e,fbe147ea89fbfa44116f4509c583c6c3,7,Snapchat,Center,1609.0,2019-07-04 18:42:45.224662
6e7e6f250c13af6c45bc88436fe8496e,2c2fae6bde34b17b83dda4b22d41ba7c,5,Facebook,Bottom,738.0,2019-07-04 18:42:45.224680
5aa9aa0051827565abc669f93c42188b,02680f9d085b45a6f53c57872b181742,2,Spotify,Center,408.0,2019-07-04 18:42:45.224697
45a62336ba221e4142085b572d7ed072,099bac2b2b1d672d8ee1ba768ad63f7b,8,Facebook,Top,454.0,2019-07-04 18:42:45.224717
774eec5bdca70a905720cf0b2f2bb1a8,283a46c41a72fffc96486dd2b58ef61b,2,Spotify,Bottom,315.0,2019-07-04 18:42:45.224735
00e309c787923f19413e7b06f03005b1,66e3c221c7a13dcb8c19a7c23762d48e,9,Snapchat,Bottom,102.0,2019-07-04 18:42:45.224754
f03da0b3f8978dfe33d331bdbd3e1c47,0de47301b61336ed21abd26a7e18f41b,1,Snapchat,Center,627.0,2019-07-04 18:42:45.224782
1f85333b783c81d8482370c4e5183f3d,3e8c966e0ef1ace556dd2a57ed2ae37f,2,Spotify,Bottom,221.0,2019-07-04 18:42:45.224800
b5774aab68e506fa8b5ac6d14114da71,cba9a2a3f982c14466641718716cdf2b,5,Facebook,Bottom,1206.0,2019-07-04 18:42:45.224818
9574cfff06dde79e67433b0853dae79a,a9fb342289e91204d7f4c7de346fb207,7,Facebook,Right,1718.0,2019-07-04 18:42:45.224834
059ac8cdbada4c0078df4b0c7d9a4210,f4f93252b8319df5ffca7b06e1c519a4,1,Spotify,Top,2246.0,2019-07-04 18:42:45.224853
3fc60bfb1af4f50743592db1609e6dff,57207b4a9371dcb2aefbf01ded047a90,8,Snapchat,Bottom,1307.0,2019-07-04 18:42:45.224873
4136f3e346338d27b99117932818be40,e6b5094078f58ce0aa5394182aae6431,1,Spotify,Top,323.0,2019-07-04 18:42:45.224891
93d40b5fd419163da93497b2f4da6bb6,dfd29bc0b041ca9d7bdf0ba12930286f,4,Instagram,Top,714.0,2019-07-04 18:42:45.224910
d7e5f99bd23b8b126718b78d37551c1e,45ab745e0db772880d9c0a0cf2f57eb0,8,Instagram,Left,549.0,2019-07-04 18:42:45.224930
ee83d37b3d081b390488bc0f9bb35a41,d9fb4820cb727f599dc5793ddf221db5,18,Instagram,Right,1302.0,2019-07-04 18:42:45.224948
2979ee381e571abc3fc9436d6ba04174,6ff36b34ae2531d2911e57ab8384c250,17,Instagram,Right,337.0,2019-07-04 18:42:45.224966
4f374fac3367b4c1db41c15abfac1ef3,21dcd8d4342ae62cd0ffbbd13ae37aa3,6,Snapchat,Center,2320.0,2019-07-04 18:42:45.224983
fe09c74094ad0c880e9665027afcee00,39262aa8a5df3e41ea3bf78656609780,1,Spotify,Top,914.0,2019-07-04 18:42:45.225006
3c345dd26963ece3a788af4cf0593a1e,ccd059fdb80b05beb5f88f9f73eb3711,2,Spotify,Top,1230.0,2019-07-04 18:42:45.225024
daa76dabce9d5e728762c08340c1bb78,ee01f9536b9a34d55d91093470a6808f,1,Instagram,Center,431.0,2019-07-04 18:42:45.225044
